id,question,context,answer,answer_start
5月27日,如何補充山羊飼糧中的磷？,鈣與磷：鈣與磷是山羊飼料配方應注意的主要礦物質，在年輕動物缺上述二者或兩者之一，則其生長不良及骨形不佳(軟骨)；而在成年動物，尤其鈣對泌乳羊非常重要，因為山羊乳富含鈣。生產的山羊對鈣與磷之需求會增加，尤其生長與泌乳需求量會增大。鈣攝取過多不會對山羊有立即危險之影響，但其會干擾吸收而引起磷及某些二價陽離子(鎂與錳)之缺乏，雖較少的山羊受到低磷之影響，但飼糧中鈣與磷之比值甚為重要。所以要補充山羊飼糧之礦物質時，應注意鈣與磷之比值，理想之比值範圍為介於1.2：1至2.5：1之間。但反芻動物能忍受鈣與磷之比值為7：1。在山羊懷孕及早期泌乳其間，若有嚴重的鈣與磷不平衡，會有泌乳熱。若要補充鈣之不足，一般常使用石灰石粉讓羊隻任食；若要補充磷之不足，則可提供磷酸一鈉(Monosodium Phosphate)、磷酸二鈉(Disodium Phosphate)或飼料級之磷酸；若要同時補充鈣與磷，則較常用的添加物為磷酸氫鈣(Dicalcium Phosphate)、脫氟磷酸鈣(Defluorinated Phosphate)與蒸製骨粉(Steamed Bone Meal)。,可提供磷酸一鈉（Monosodium Phosphate）、磷酸二鈉（Disodium Phosphate）或飼料級的磷酸來補充磷,323
6月27日,如何同時補充鈣與磷？,鈣與磷：鈣與磷是山羊飼料配方應注意的主要礦物質，在年輕動物缺上述二者或兩者之一，則其生長不良及骨形不佳(軟骨)；而在成年動物，尤其鈣對泌乳羊非常重要，因為山羊乳富含鈣。生產的山羊對鈣與磷之需求會增加，尤其生長與泌乳需求量會增大。鈣攝取過多不會對山羊有立即危險之影響，但其會干擾吸收而引起磷及某些二價陽離子(鎂與錳)之缺乏，雖較少的山羊受到低磷之影響，但飼糧中鈣與磷之比值甚為重要。所以要補充山羊飼糧之礦物質時，應注意鈣與磷之比值，理想之比值範圍為介於1.2：1至2.5：1之間。但反芻動物能忍受鈣與磷之比值為7：1。在山羊懷孕及早期泌乳其間，若有嚴重的鈣與磷不平衡，會有泌乳熱。若要補充鈣之不足，一般常使用石灰石粉讓羊隻任食；若要補充磷之不足，則可提供磷酸一鈉(Monosodium Phosphate)、磷酸二鈉(Disodium Phosphate)或飼料級之磷酸；若要同時補充鈣與磷，則較常用的添加物為磷酸氫鈣(Dicalcium Phosphate)、脫氟磷酸鈣(Defluorinated Phosphate)與蒸製骨粉(Steamed Bone Meal)。,較常用的添加物包括磷酸氫鈣（Dicalcium Phosphate）、脫氟磷酸鈣（Defluorinated Phosphate）與蒸製骨粉（Steamed Bone Meal）,396
7月27日,鈣攝取過多會對山羊有什麼影響？,鈣與磷：鈣與磷是山羊飼料配方應注意的主要礦物質，在年輕動物缺上述二者或兩者之一，則其生長不良及骨形不佳(軟骨)；而在成年動物，尤其鈣對泌乳羊非常重要，因為山羊乳富含鈣。生產的山羊對鈣與磷之需求會增加，尤其生長與泌乳需求量會增大。鈣攝取過多不會對山羊有立即危險之影響，但其會干擾吸收而引起磷及某些二價陽離子(鎂與錳)之缺乏，雖較少的山羊受到低磷之影響，但飼糧中鈣與磷之比值甚為重要。所以要補充山羊飼糧之礦物質時，應注意鈣與磷之比值，理想之比值範圍為介於1.2：1至2.5：1之間。但反芻動物能忍受鈣與磷之比值為7：1。在山羊懷孕及早期泌乳其間，若有嚴重的鈣與磷不平衡，會有泌乳熱。若要補充鈣之不足，一般常使用石灰石粉讓羊隻任食；若要補充磷之不足，則可提供磷酸一鈉(Monosodium Phosphate)、磷酸二鈉(Disodium Phosphate)或飼料級之磷酸；若要同時補充鈣與磷，則較常用的添加物為磷酸氫鈣(Dicalcium Phosphate)、脫氟磷酸鈣(Defluorinated Phosphate)與蒸製骨粉(Steamed Bone Meal)。,雖然鈣攝取過多不會對山羊有立即危險的影響，但會干擾磷及某些二價陽離子（鎂與錳）的吸收，可能引起其缺乏,114
1月28日,什麼是泌乳熱？,泌乳熱：高產泌乳羊易因低血鈣而引起的疾病，母羊血中正常鈣離子濃度為9-10.5mg/dL，發生本病，則其鈣離子濃度下降至5mg/dL，此情形與飼糧鈣含量有關，不過副甲狀腺素亦為影響因子，因副甲狀腺素扮演把骨中之游離鈣釋出之功能。當副甲狀腺素分泌失調，則將導致山羊低血鈣。,泌乳熱是指高產泌乳羊因低血鈣而引起的疾病,0
2月28日,母羊血中正常的鈣離子濃度是多少？,泌乳熱：高產泌乳羊易因低血鈣而引起的疾病，母羊血中正常鈣離子濃度為9-10.5mg/dL，發生本病，則其鈣離子濃度下降至5mg/dL，此情形與飼糧鈣含量有關，不過副甲狀腺素亦為影響因子，因副甲狀腺素扮演把骨中之游離鈣釋出之功能。當副甲狀腺素分泌失調，則將導致山羊低血鈣。,母羊血中正常鈣離子濃度為9-10.5 mg/dL,21
3月28日,發生泌乳熱時，母羊血中的鈣離子濃度會降到多少？,泌乳熱：高產泌乳羊易因低血鈣而引起的疾病，母羊血中正常鈣離子濃度為9-10.5mg/dL，發生本病，則其鈣離子濃度下降至5mg/dL，此情形與飼糧鈣含量有關，不過副甲狀腺素亦為影響因子，因副甲狀腺素扮演把骨中之游離鈣釋出之功能。當副甲狀腺素分泌失調，則將導致山羊低血鈣。,發生泌乳熱時，母羊血中的鈣離子濃度會下降至5 mg/dL,45
4月28日,泌乳熱的發生與哪些因素有關？,泌乳熱：高產泌乳羊易因低血鈣而引起的疾病，母羊血中正常鈣離子濃度為9-10.5mg/dL，發生本病，則其鈣離子濃度下降至5mg/dL，此情形與飼糧鈣含量有關，不過副甲狀腺素亦為影響因子，因副甲狀腺素扮演把骨中之游離鈣釋出之功能。當副甲狀腺素分泌失調，則將導致山羊低血鈣。,泌乳熱的發生與飼糧中的鈣含量和副甲狀腺素分泌有關,67
5月28日,副甲狀腺素在山羊體內有什麼功能？,泌乳熱：高產泌乳羊易因低血鈣而引起的疾病，母羊血中正常鈣離子濃度為9-10.5mg/dL，發生本病，則其鈣離子濃度下降至5mg/dL，此情形與飼糧鈣含量有關，不過副甲狀腺素亦為影響因子，因副甲狀腺素扮演把骨中之游離鈣釋出之功能。當副甲狀腺素分泌失調，則將導致山羊低血鈣。,副甲狀腺素扮演著釋放骨中游離鈣的功能,94
6月28日,副甲狀腺素分泌失調會有什麼後果？,泌乳熱：高產泌乳羊易因低血鈣而引起的疾病，母羊血中正常鈣離子濃度為9-10.5mg/dL，發生本病，則其鈣離子濃度下降至5mg/dL，此情形與飼糧鈣含量有關，不過副甲狀腺素亦為影響因子，因副甲狀腺素扮演把骨中之游離鈣釋出之功能。當副甲狀腺素分泌失調，則將導致山羊低血鈣。,副甲狀腺素分泌失調會導致山羊低血鈣,114
1月29日,泌乳熱的治療方法是什麼？,泌乳熱治療：此症可以採用葡萄鈣，靜脈注射。在公山羊若發生鈣與磷不平衡(低比值1：1以下)，亦即磷含量過高，則將導致其尿道結石或腎臟結石。,泌乳熱可以通過靜脈注射葡萄糖鈣來治療,0
Feb-29,公山羊鈣與磷不平衡會導致什麼問題？,泌乳熱治療：此症可以採用葡萄鈣，靜脈注射。在公山羊若發生鈣與磷不平衡(低比值1：1以下)，亦即磷含量過高，則將導致其尿道結石或腎臟結石。,鈣與磷不平衡（比值低於1:1，即磷含量過高）會導致公山羊發生尿道結石或腎臟結石,28
1月30日,鈉對羊有什麼重要性？,鹽(氯化鈉)對羊之重要性：鈉可維持身體細胞滲透壓(Osmotic Pressure)，以移轉營養分及廢棄物；氯是維持皺胃(abomasum；反芻動物第四個胃)胃酸分泌所必需物質之一。如果羊隻長期缺鹽，則其口腔淡而無味，導致食慾不振、精神萎靡，並且降低營養分之利用率，且影響其生長。羊隻也容易發生異嗜(pica)，例如咬木頭、吃毛及吃土，由於羊隻為了要滿足其對鹽之渴求，也常會舔食髒物或吃有毒植物。,鈉可維持身體細胞的滲透壓，以移轉營養分及廢棄物,13
Feb-30,氯對羊有什麼重要性？,鹽(氯化鈉)對羊之重要性：鈉可維持身體細胞滲透壓(Osmotic Pressure)，以移轉營養分及廢棄物；氯是維持皺胃(abomasum；反芻動物第四個胃)胃酸分泌所必需物質之一。如果羊隻長期缺鹽，則其口腔淡而無味，導致食慾不振、精神萎靡，並且降低營養分之利用率，且影響其生長。羊隻也容易發生異嗜(pica)，例如咬木頭、吃毛及吃土，由於羊隻為了要滿足其對鹽之渴求，也常會舔食髒物或吃有毒植物。,氯是維持皺胃（反芻動物的第四個胃）胃酸分泌所必需的物質之一,54
3月30日,羊長期缺鹽會導致什麼問題？,鹽(氯化鈉)對羊之重要性：鈉可維持身體細胞滲透壓(Osmotic Pressure)，以移轉營養分及廢棄物；氯是維持皺胃(abomasum；反芻動物第四個胃)胃酸分泌所必需物質之一。如果羊隻長期缺鹽，則其口腔淡而無味，導致食慾不振、精神萎靡，並且降低營養分之利用率，且影響其生長。羊隻也容易發生異嗜(pica)，例如咬木頭、吃毛及吃土，由於羊隻為了要滿足其對鹽之渴求，也常會舔食髒物或吃有毒植物。,羊長期缺鹽會導致口腔淡而無味、食慾不振、精神萎靡，並且降低營養分的利用率，影響其生長,93
4月30日,缺鹽的羊會出現哪些異常行為？,鹽(氯化鈉)對羊之重要性：鈉可維持身體細胞滲透壓(Osmotic Pressure)，以移轉營養分及廢棄物；氯是維持皺胃(abomasum；反芻動物第四個胃)胃酸分泌所必需物質之一。如果羊隻長期缺鹽，則其口腔淡而無味，導致食慾不振、精神萎靡，並且降低營養分之利用率，且影響其生長。羊隻也容易發生異嗜(pica)，例如咬木頭、吃毛及吃土，由於羊隻為了要滿足其對鹽之渴求，也常會舔食髒物或吃有毒植物。,缺鹽的羊容易發生異嗜，例如咬木頭、吃毛及吃土，並且會舔食髒物或吃有毒植物以滿足其對鹽的渴求,143
1月31日,鹽（氯化鈉）在飼養管理中有什麼用途？,鹽(氯化鈉)之添加量：在飼養管理中可把啖鹽或添鹹作為調節食慾和防病保健的一種手段。春季給羊添加食鹽末，既可以防病，並且羊隻易肥壯。對山羊之鹽添加量應佔總日糧0.5%-1.0%，55kg活體重乳山羊每日鈉之維持推薦使用量為1g；在懷孕前3個月亦為1g，而分娩前2個月為1.2g；在泌乳期之乳山羊包括維持與泌乳1kg/d，鈉推薦使用量為1g，並且每增加泌乳1kg/d，則隨之提高0.5g之鈉。當鹽添加於混合飼料(Mixtured feed)，通常添加0.5%鹽於完全飼糧(Complete Ration)或1%鹽於精料(Concentrate)中。,鹽可以作為調節食慾和防病保健的一種手段，並且在春季添加食鹽可以防病，使羊隻肥壯,20
Feb-31,對山羊的鹽添加量應該佔總日糧的多少百分比？,鹽(氯化鈉)之添加量：在飼養管理中可把啖鹽或添鹹作為調節食慾和防病保健的一種手段。春季給羊添加食鹽末，既可以防病，並且羊隻易肥壯。對山羊之鹽添加量應佔總日糧0.5%-1.0%，55kg活體重乳山羊每日鈉之維持推薦使用量為1g；在懷孕前3個月亦為1g，而分娩前2個月為1.2g；在泌乳期之乳山羊包括維持與泌乳1kg/d，鈉推薦使用量為1g，並且每增加泌乳1kg/d，則隨之提高0.5g之鈉。當鹽添加於混合飼料(Mixtured feed)，通常添加0.5%鹽於完全飼糧(Complete Ration)或1%鹽於精料(Concentrate)中。,對山羊的鹽添加量應佔總日糧的0.5%-1.0%,65
3月31日,55kg活體重的乳山羊每日鈉的維持推薦使用量是多少？,鹽(氯化鈉)之添加量：在飼養管理中可把啖鹽或添鹹作為調節食慾和防病保健的一種手段。春季給羊添加食鹽末，既可以防病，並且羊隻易肥壯。對山羊之鹽添加量應佔總日糧0.5%-1.0%，55kg活體重乳山羊每日鈉之維持推薦使用量為1g；在懷孕前3個月亦為1g，而分娩前2個月為1.2g；在泌乳期之乳山羊包括維持與泌乳1kg/d，鈉推薦使用量為1g，並且每增加泌乳1kg/d，則隨之提高0.5g之鈉。當鹽添加於混合飼料(Mixtured feed)，通常添加0.5%鹽於完全飼糧(Complete Ration)或1%鹽於精料(Concentrate)中。,55kg活體重的乳山羊每日鈉的維持推薦使用量為1g,88
Apr-31,懷孕前3個月的羊每日需要多少鈉？,鹽(氯化鈉)之添加量：在飼養管理中可把啖鹽或添鹹作為調節食慾和防病保健的一種手段。春季給羊添加食鹽末，既可以防病，並且羊隻易肥壯。對山羊之鹽添加量應佔總日糧0.5%-1.0%，55kg活體重乳山羊每日鈉之維持推薦使用量為1g；在懷孕前3個月亦為1g，而分娩前2個月為1.2g；在泌乳期之乳山羊包括維持與泌乳1kg/d，鈉推薦使用量為1g，並且每增加泌乳1kg/d，則隨之提高0.5g之鈉。當鹽添加於混合飼料(Mixtured feed)，通常添加0.5%鹽於完全飼糧(Complete Ration)或1%鹽於精料(Concentrate)中。,懷孕前3個月的羊每日需要1g鈉,114
5月31日,分娩前2個月的羊每日需要多少鈉？,鹽(氯化鈉)之添加量：在飼養管理中可把啖鹽或添鹹作為調節食慾和防病保健的一種手段。春季給羊添加食鹽末，既可以防病，並且羊隻易肥壯。對山羊之鹽添加量應佔總日糧0.5%-1.0%，55kg活體重乳山羊每日鈉之維持推薦使用量為1g；在懷孕前3個月亦為1g，而分娩前2個月為1.2g；在泌乳期之乳山羊包括維持與泌乳1kg/d，鈉推薦使用量為1g，並且每增加泌乳1kg/d，則隨之提高0.5g之鈉。當鹽添加於混合飼料(Mixtured feed)，通常添加0.5%鹽於完全飼糧(Complete Ration)或1%鹽於精料(Concentrate)中。,分娩前2個月的羊每日需要1.2g鈉,126
